"Asylum, Other status";"Comoros";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Congo, Democratic Republic";0;0;0;0;2;0;1;2;0;0
"Asylum, Other status";"Congo, Republic";0;0;0;0;0;1;0;0;0;0
"Asylum, Other status";"Djibouti";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Egypt";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Ivory Coast";0;0;0;0;0;0;0;0;1;0
"Asylum, Other status";"Eritrea";0;0;0;0;0;0;0;0;0;3
"Asylum, Other status";"Ethiopia";0;2;1;0;0;0;0;2;0;0
"Asylum, Other status";"Gabon";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Gambia, The";0;0;0;0;0;1;0;2;0;0
"Asylum, Other status";"Ghana";0;1;0;0;0;0;0;1;0;0
"Asylum, Other status";"Guinea";0;0;0;1;0;1;0;0;0;0
"Asylum, Other status";"Guinea-Bissau";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Cape Verde";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Kenya";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Lesotho";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Liberia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Libya";0;0;1;0;1;0;0;0;0;0
"Asylum, Other status";"Madagascar";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Malawi";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Mali";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Morocco";0;0;1;1;0;0;0;1;0;1
"Asylum, Other status";"Mauritania";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Mauritius";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Mozambique";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Namibia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Niger";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Nigeria";0;1;0;0;0;2;0;0;0;0
"Asylum, Other status";"Reunion";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Rwanda";0;1;0;0;0;0;0;0;0;0
"Asylum, Other status";"Sao Tome and Principe";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Senegal";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Seychelles";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Sierra Leone";4;0;0;0;0;0;0;0;0;1
"Asylum, Other status";"Somalia";3;6;8;2;2;1;1;0;2;11
"Asylum, Other status";"Spanish territories in Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Saint Helena";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Sudan";1;0;0;0;0;0;1;0;4;0
"Asylum, Other status";"Swaziland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"South Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"South Sudan";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Southwest Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Tanzania";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Chad";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Togo";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Tunisia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Uganda";0;0;4;0;0;3;3;1;0;1
"Asylum, Other status";"Zambia";0;0;0;0;0;0;1;0;0;0
"Asylum, Other status";"Zimbabwe";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Equatorial Guinea";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Africa not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Canada";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"USA";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"North America not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Antigua and Barbuda";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Argentina";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Aruba";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Bahamas";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Barbados";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Belize";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Bermuda";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Bolivia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Brazil";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"British West Indies";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Chile";0;0;0;0;0;0;0;0;0;0
